Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-03 00:00:00-04:00,257.95001220703125,258.5,251.39999389648438,252.0500030517578,16847,0.0,0.0
2024-10-04 00:00:00-04:00,253.85000610351562,257.75,252.0,257.3500061035156,14342,0.0,0.0
2024-10-07 00:00:00-04:00,252.85000610351562,253.64999389648438,243.35000610351562,244.64999389648438,26384,0.0,0.0
2024-10-08 00:00:00-04:00,248.0500030517578,248.89999389648438,244.0500030517578,248.1999969482422,16056,0.0,0.0
2024-10-09 00:00:00-04:00,247.75,252.89999389648438,246.60000610351562,250.0500030517578,14320,0.0,0.0
2024-10-10 00:00:00-04:00,248.0500030517578,257.1000061035156,247.39999389648438,254.75,15930,0.0,0.0
2024-10-11 00:00:00-04:00,254.25,256.45001220703125,251.0,252.0500030517578,13850,0.0,0.0
2024-10-14 00:00:00-04:00,251.0500030517578,262.6499938964844,250.3000030517578,262.04998779296875,16920,0.0,0.0
2024-10-15 00:00:00-04:00,261.70001220703125,264.1499938964844,255.35000610351562,256.70001220703125,14783,0.0,0.0
2024-10-16 00:00:00-04:00,258.0,259.54998779296875,254.8000030517578,258.0,13091,0.0,0.0
2024-10-17 00:00:00-04:00,257.1000061035156,261.0,253.39999389648438,255.14999389648438,13289,0.0,0.0
2024-10-18 00:00:00-04:00,254.0,259.1000061035156,253.10000610351562,257.29998779296875,11056,0.0,0.0
2024-10-21 00:00:00-04:00,253.5,254.0500030517578,248.0500030517578,251.6999969482422,16917,0.0,0.0
2024-10-22 00:00:00-04:00,252.5,255.6999969482422,248.5500030517578,249.85000610351562,17531,0.0,0.0
2024-10-23 00:00:00-04:00,249.25,253.85000610351562,247.39999389648438,252.35000610351562,15434,0.0,0.0
2024-10-24 00:00:00-04:00,251.89999389648438,256.1000061035156,244.10000610351562,245.4499969482422,21963,0.0,0.0
2024-10-25 00:00:00-04:00,245.85000610351562,248.75,244.39999389648438,248.39999389648438,15942,0.0,0.0
2024-10-28 00:00:00-04:00,247.25,255.64999389648438,246.25,252.35000610351562,17939,0.0,0.0
2024-10-29 00:00:00-04:00,253.1999969482422,254.25,247.85000610351562,248.10000610351562,13578,0.0,0.0
2024-10-30 00:00:00-04:00,248.6999969482422,250.5500030517578,245.14999389648438,249.60000610351562,16871,0.0,0.0
2024-10-31 00:00:00-04:00,249.0,249.5,244.35000610351562,245.89999389648438,17376,0.0,0.0
2024-11-01 00:00:00-04:00,246.3000030517578,249.25,241.3000030517578,242.9499969482422,23120,0.0,0.0
2024-11-04 00:00:00-05:00,243.85000610351562,246.5500030517578,242.10000610351562,245.9499969482422,24031,0.0,0.0
2024-11-05 00:00:00-05:00,246.5500030517578,252.25,246.0,250.14999389648438,28770,0.0,0.0
2024-11-06 00:00:00-05:00,248.60000610351562,250.8000030517578,244.14999389648438,248.75,24333,0.0,0.0
2024-11-07 00:00:00-05:00,250.14999389648438,261.3999938964844,249.5,260.3999938964844,38861,0.0,0.0
2024-11-08 00:00:00-05:00,258.0,259.95001220703125,252.75,253.35000610351562,43846,0.0,0.0
2024-11-11 00:00:00-05:00,253.35000610351562,258.70001220703125,253.35000610351562,256.20001220703125,27432,0.0,0.0
2024-11-12 00:00:00-05:00,256.75,266.3999938964844,256.70001220703125,263.54998779296875,23933,0.0,0.0
2024-11-13 00:00:00-05:00,262.8999938964844,272.95001220703125,260.75,271.6499938964844,16033,0.0,0.0
2024-11-14 00:00:00-05:00,271.6499938964844,285.04998779296875,270.95001220703125,278.95001220703125,9891,0.0,0.0
2024-11-15 00:00:00-05:00,274.95001220703125,283.8999938964844,274.95001220703125,281.79998779296875,10317,0.0,0.0
2024-11-18 00:00:00-05:00,284.25,290.20001220703125,278.3500061035156,280.75,7712,0.0,0.0
2024-11-19 00:00:00-05:00,281.70001220703125,287.20001220703125,277.75,279.75,6890,0.0,0.0
2024-11-20 00:00:00-05:00,288.0,296.95001220703125,286.29998779296875,295.29998779296875,248,0.0,0.0
2024-11-21 00:00:00-05:00,300.0,300.0,295.75,298.6499938964844,87,0.0,0.0
2024-11-22 00:00:00-05:00,296.54998779296875,306.25,296.54998779296875,305.25,35,0.0,0.0
2024-11-25 00:00:00-05:00,308.29998779296875,312.79998779296875,307.25,308.3500061035156,79,0.0,0.0
2024-11-26 00:00:00-05:00,310.04998779296875,313.0,310.04998779296875,312.1499938964844,21,0.0,0.0
2024-11-27 00:00:00-05:00,320.0,329.5,319.6499938964844,326.1499938964844,33,0.0,0.0
