Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-03 00:00:00-04:00,22.540000915527344,23.34000015258789,22.389999389648438,23.239999771118164,56050,0.0,0.0
2024-10-04 00:00:00-04:00,23.299999237060547,23.450000762939453,22.729999542236328,23.010000228881836,44713,0.0,0.0
2024-10-07 00:00:00-04:00,23.0,23.139999389648438,22.31999969482422,22.549999237060547,54038,0.0,0.0
2024-10-08 00:00:00-04:00,22.459999084472656,22.690000534057617,22.200000762939453,22.489999771118164,40762,0.0,0.0
2024-10-09 00:00:00-04:00,22.510000228881836,22.540000915527344,21.770000457763672,22.040000915527344,56934,0.0,0.0
2024-10-10 00:00:00-04:00,22.079999923706055,22.350000381469727,21.860000610351562,22.15999984741211,39830,0.0,0.0
2024-10-11 00:00:00-04:00,22.149999618530273,22.68000030517578,21.90999984741211,22.239999771118164,54713,0.0,0.0
2024-10-14 00:00:00-04:00,22.229999542236328,22.579999923706055,22.030000686645508,22.389999389648438,36941,0.0,0.0
2024-10-15 00:00:00-04:00,22.280000686645508,22.8700008392334,22.18000030517578,22.81999969482422,51690,0.0,0.0
2024-10-16 00:00:00-04:00,22.75,22.950000762939453,21.969999313354492,22.0,57309,0.0,0.0
2024-10-17 00:00:00-04:00,22.06999969482422,22.31999969482422,21.709999084472656,22.15999984741211,50991,0.0,0.0
2024-10-18 00:00:00-04:00,22.18000030517578,22.639999389648438,22.100000381469727,22.18000030517578,36988,0.0,0.0
2024-10-21 00:00:00-04:00,22.219999313354492,22.350000381469727,21.6299991607666,21.829999923706055,45318,0.0,0.0
2024-10-22 00:00:00-04:00,21.829999923706055,22.040000915527344,21.549999237060547,21.729999542236328,53125,0.0,0.0
2024-10-23 00:00:00-04:00,22.0,22.43000030517578,21.850000381469727,22.34000015258789,57454,0.0,0.0
2024-10-24 00:00:00-04:00,22.440000534057617,22.579999923706055,22.1200008392334,22.200000762939453,40514,0.0,0.0
2024-10-25 00:00:00-04:00,22.25,22.31999969482422,21.920000076293945,22.139999389648438,39756,0.0,0.0
2024-10-28 00:00:00-04:00,22.079999923706055,22.15999984741211,21.670000076293945,21.959999084472656,38715,0.0,0.0
2024-10-29 00:00:00-04:00,22.010000228881836,22.229999542236328,21.889999389648438,22.079999923706055,31464,0.0,0.0
2024-10-30 00:00:00-04:00,22.15999984741211,22.43000030517578,21.860000610351562,22.219999313354492,48143,0.0,0.0
